feature,raw_feature,category,source_frequency,transform,lag_months,leakage_safe
euro_area_hicp_pct_change_3m,euro_area_hicp,macro_fred,monthly,pct_change,3,True
euro_area_hicp_pct_change_12m,euro_area_hicp,macro_fred,monthly,pct_change,12,True
fed_interest_rate_lag_1,fed_interest_rate,macro_fred,monthly,lag,1,True
fed_interest_rate_lag_3,fed_interest_rate,macro_fred,monthly,lag,3,True
fed_interest_rate_lag_6,fed_interest_rate,macro_fred,monthly,lag,6,True
fed_interest_rate_lag_12,fed_interest_rate,macro_fred,monthly,lag,12,True
fed_interest_rate_change_1m,fed_interest_rate,macro_fred,monthly,absolute_change,1,True
fed_interest_rate_pct_change_1m,fed_interest_rate,macro_fred,monthly,pct_change,1,True
fed_interest_rate_pct_change_3m,fed_interest_rate,macro_fred,monthly,pct_change,3,True
fed_interest_rate_pct_change_12m,fed_interest_rate,macro_fred,monthly,pct_change,12,True
germany_10y_bund_yield_lag_1,germany_10y_bund_yield,macro_fred,monthly,lag,1,True
germany_10y_bund_yield_lag_3,germany_10y_bund_yield,macro_fred,monthly,lag,3,True
germany_10y_bund_yield_lag_6,germany_10y_bund_yield,macro_fred,monthly,lag,6,True
germany_10y_bund_yield_lag_12,germany_10y_bund_yield,macro_fred,monthly,lag,12,True
germany_10y_bund_yield_change_1m,germany_10y_bund_yield,macro_fred,monthly,absolute_change,1,True
germany_10y_bund_yield_pct_change_1m,germany_10y_bund_yield,macro_fred,monthly,pct_change,1,True
germany_10y_bund_yield_pct_change_3m,germany_10y_bund_yield,macro_fred,monthly,pct_change,3,True
germany_10y_bund_yield_pct_change_12m,germany_10y_bund_yield,macro_fred,monthly,pct_change,12,True
germany_exports_lag_1,germany_exports,macro_fred,monthly,lag,1,True
germany_exports_lag_3,germany_exports,macro_fred,monthly,lag,3,True
germany_exports_lag_6,germany_exports,macro_fred,monthly,lag,6,True
germany_exports_lag_12,germany_exports,macro_fred,monthly,lag,12,True
germany_exports_change_1m,germany_exports,macro_fred,monthly,absolute_change,1,True
germany_exports_pct_change_1m,germany_exports,macro_fred,monthly,pct_change,1,True
germany_exports_pct_change_3m,germany_exports,macro_fred,monthly,pct_change,3,True
germany_exports_pct_change_12m,germany_exports,macro_fred,monthly,pct_change,12,True
germany_manufacturing_order_books_lag_1,germany_manufacturing_order_books,macro_fred,monthly,lag,1,True
germany_manufacturing_order_books_lag_3,germany_manufacturing_order_books,macro_fred,monthly,lag,3,True
germany_manufacturing_order_books_lag_6,germany_manufacturing_order_books,macro_fred,monthly,lag,6,True
germany_manufacturing_order_books_lag_12,germany_manufacturing_order_books,macro_fred,monthly,lag,12,True
germany_manufacturing_order_books_change_1m,germany_manufacturing_order_books,macro_fred,monthly,absolute_change,1,True
germany_manufacturing_order_books_pct_change_1m,germany_manufacturing_order_books,macro_fred,monthly,pct_change,1,True
germany_manufacturing_order_books_pct_change_3m,germany_manufacturing_order_books,macro_fred,monthly,pct_change,3,True
germany_manufacturing_order_books_pct_change_12m,germany_manufacturing_order_books,macro_fred,monthly,pct_change,12,True
india_10y_yield_lag_1,india_10y_yield,macro_fred,monthly,lag,1,True
india_10y_yield_lag_3,india_10y_yield,macro_fred,monthly,lag,3,True
india_10y_yield_lag_6,india_10y_yield,macro_fred,monthly,lag,6,True
india_10y_yield_lag_12,india_10y_yield,macro_fred,monthly,lag,12,True
india_10y_yield_change_1m,india_10y_yield,macro_fred,monthly,absolute_change,1,True
india_10y_yield_pct_change_1m,india_10y_yield,macro_fred,monthly,pct_change,1,True
india_10y_yield_pct_change_3m,india_10y_yield,macro_fred,monthly,pct_change,3,True
india_10y_yield_pct_change_12m,india_10y_yield,macro_fred,monthly,pct_change,12,True
india_call_money_rate_lag_1,india_call_money_rate,macro_fred,monthly,lag,1,True
india_call_money_rate_lag_3,india_call_money_rate,macro_fred,monthly,lag,3,True
india_call_money_rate_lag_6,india_call_money_rate,macro_fred,monthly,lag,6,True
india_call_money_rate_lag_12,india_call_money_rate,macro_fred,monthly,lag,12,True
india_call_money_rate_change_1m,india_call_money_rate,macro_fred,monthly,absolute_change,1,True
india_call_money_rate_pct_change_1m,india_call_money_rate,macro_fred,monthly,pct_change,1,True
india_call_money_rate_pct_change_3m,india_call_money_rate,macro_fred,monthly,pct_change,3,True
india_call_money_rate_pct_change_12m,india_call_money_rate,macro_fred,monthly,pct_change,12,True
india_industrial_production_lag_1,india_industrial_production,macro_fred,monthly,lag,1,True
india_industrial_production_lag_3,india_industrial_production,macro_fred,monthly,lag,3,True
india_industrial_production_lag_6,india_industrial_production,macro_fred,monthly,lag,6,True
india_industrial_production_lag_12,india_industrial_production,macro_fred,monthly,lag,12,True
india_industrial_production_change_1m,india_industrial_production,macro_fred,monthly,absolute_change,1,True
india_industrial_production_pct_change_1m,india_industrial_production,macro_fred,monthly,pct_change,1,True
india_industrial_production_pct_change_3m,india_industrial_production,macro_fred,monthly,pct_change,3,True
india_industrial_production_pct_change_12m,india_industrial_production,macro_fred,monthly,pct_change,12,True
indonesia_call_money_rate_lag_1,indonesia_call_money_rate,macro_fred,monthly,lag,1,True
indonesia_call_money_rate_lag_3,indonesia_call_money_rate,macro_fred,monthly,lag,3,True
indonesia_call_money_rate_lag_6,indonesia_call_money_rate,macro_fred,monthly,lag,6,True
indonesia_call_money_rate_lag_12,indonesia_call_money_rate,macro_fred,monthly,lag,12,True
indonesia_call_money_rate_change_1m,indonesia_call_money_rate,macro_fred,monthly,absolute_change,1,True
indonesia_call_money_rate_pct_change_1m,indonesia_call_money_rate,macro_fred,monthly,pct_change,1,True
indonesia_call_money_rate_pct_change_3m,indonesia_call_money_rate,macro_fred,monthly,pct_change,3,True
indonesia_call_money_rate_pct_change_12m,indonesia_call_money_rate,macro_fred,monthly,pct_change,12,True
indonesia_exports_lag_1,indonesia_exports,macro_fred,monthly,lag,1,True
indonesia_exports_lag_3,indonesia_exports,macro_fred,monthly,lag,3,True
indonesia_exports_lag_6,indonesia_exports,macro_fred,monthly,lag,6,True
indonesia_exports_lag_12,indonesia_exports,macro_fred,monthly,lag,12,True
indonesia_exports_change_1m,indonesia_exports,macro_fred,monthly,absolute_change,1,True
indonesia_exports_pct_change_1m,indonesia_exports,macro_fred,monthly,pct_change,1,True
indonesia_exports_pct_change_3m,indonesia_exports,macro_fred,monthly,pct_change,3,True
indonesia_exports_pct_change_12m,indonesia_exports,macro_fred,monthly,pct_change,12,True
indonesia_reer_lag_1,indonesia_reer,macro_fred,monthly,lag,1,True
indonesia_reer_lag_3,indonesia_reer,macro_fred,monthly,lag,3,True
indonesia_reer_lag_6,indonesia_reer,macro_fred,monthly,lag,6,True
indonesia_reer_lag_12,indonesia_reer,macro_fred,monthly,lag,12,True
indonesia_reer_change_1m,indonesia_reer,macro_fred,monthly,absolute_change,1,True
indonesia_reer_pct_change_1m,indonesia_reer,macro_fred,monthly,pct_change,1,True
indonesia_reer_pct_change_3m,indonesia_reer,macro_fred,monthly,pct_change,3,True
indonesia_reer_pct_change_12m,indonesia_reer,macro_fred,monthly,pct_change,12,True
japan_10y_yield_lag_1,japan_10y_yield,macro_fred,monthly,lag,1,True
japan_10y_yield_lag_3,japan_10y_yield,macro_fred,monthly,lag,3,True
japan_10y_yield_lag_6,japan_10y_yield,macro_fred,monthly,lag,6,True
japan_10y_yield_lag_12,japan_10y_yield,macro_fred,monthly,lag,12,True
japan_10y_yield_change_1m,japan_10y_yield,macro_fred,monthly,absolute_change,1,True
japan_10y_yield_pct_change_1m,japan_10y_yield,macro_fred,monthly,pct_change,1,True
japan_10y_yield_pct_change_3m,japan_10y_yield,macro_fred,monthly,pct_change,3,True
japan_10y_yield_pct_change_12m,japan_10y_yield,macro_fred,monthly,pct_change,12,True
japan_manufacturing_growth_lag_1,japan_manufacturing_growth,macro_fred,monthly,lag,1,True
japan_manufacturing_growth_lag_3,japan_manufacturing_growth,macro_fred,monthly,lag,3,True
japan_manufacturing_growth_lag_6,japan_manufacturing_growth,macro_fred,monthly,lag,6,True
japan_manufacturing_growth_lag_12,japan_manufacturing_growth,macro_fred,monthly,lag,12,True
japan_manufacturing_growth_change_1m,japan_manufacturing_growth,macro_fred,monthly,absolute_change,1,True
japan_manufacturing_growth_pct_change_1m,japan_manufacturing_growth,macro_fred,monthly,pct_change,1,True
japan_manufacturing_growth_pct_change_3m,japan_manufacturing_growth,macro_fred,monthly,pct_change,3,True
japan_manufacturing_growth_pct_change_12m,japan_manufacturing_growth,macro_fred,monthly,pct_change,12,True
korea_10y_yield_lag_1,korea_10y_yield,macro_fred,monthly,lag,1,True
korea_10y_yield_lag_3,korea_10y_yield,macro_fred,monthly,lag,3,True
korea_10y_yield_lag_6,korea_10y_yield,macro_fred,monthly,lag,6,True
korea_10y_yield_lag_12,korea_10y_yield,macro_fred,monthly,lag,12,True
korea_10y_yield_change_1m,korea_10y_yield,macro_fred,monthly,absolute_change,1,True
korea_10y_yield_pct_change_1m,korea_10y_yield,macro_fred,monthly,pct_change,1,True
korea_10y_yield_pct_change_3m,korea_10y_yield,macro_fred,monthly,pct_change,3,True
korea_10y_yield_pct_change_12m,korea_10y_yield,macro_fred,monthly,pct_change,12,True
korea_call_money_rate_lag_1,korea_call_money_rate,macro_fred,monthly,lag,1,True
korea_call_money_rate_lag_3,korea_call_money_rate,macro_fred,monthly,lag,3,True
korea_call_money_rate_lag_6,korea_call_money_rate,macro_fred,monthly,lag,6,True
korea_call_money_rate_lag_12,korea_call_money_rate,macro_fred,monthly,lag,12,True
korea_call_money_rate_change_1m,korea_call_money_rate,macro_fred,monthly,absolute_change,1,True
korea_call_money_rate_pct_change_1m,korea_call_money_rate,macro_fred,monthly,pct_change,1,True
korea_call_money_rate_pct_change_3m,korea_call_money_rate,macro_fred,monthly,pct_change,3,True
korea_call_money_rate_pct_change_12m,korea_call_money_rate,macro_fred,monthly,pct_change,12,True
korea_exports_lag_1,korea_exports,macro_fred,monthly,lag,1,True
korea_exports_lag_3,korea_exports,macro_fred,monthly,lag,3,True
korea_exports_lag_6,korea_exports,macro_fred,monthly,lag,6,True
korea_exports_lag_12,korea_exports,macro_fred,monthly,lag,12,True
korea_exports_change_1m,korea_exports,macro_fred,monthly,absolute_change,1,True
korea_exports_pct_change_1m,korea_exports,macro_fred,monthly,pct_change,1,True
korea_exports_pct_change_3m,korea_exports,macro_fred,monthly,pct_change,3,True
korea_exports_pct_change_12m,korea_exports,macro_fred,monthly,pct_change,12,True
korea_industrial_production_lag_1,korea_industrial_production,macro_fred,monthly,lag,1,True
korea_industrial_production_lag_3,korea_industrial_production,macro_fred,monthly,lag,3,True
korea_industrial_production_lag_6,korea_industrial_production,macro_fred,monthly,lag,6,True
korea_industrial_production_lag_12,korea_industrial_production,macro_fred,monthly,lag,12,True
korea_industrial_production_change_1m,korea_industrial_production,macro_fred,monthly,absolute_change,1,True
korea_industrial_production_pct_change_1m,korea_industrial_production,macro_fred,monthly,pct_change,1,True
korea_industrial_production_pct_change_3m,korea_industrial_production,macro_fred,monthly,pct_change,3,True
korea_industrial_production_pct_change_12m,korea_industrial_production,macro_fred,monthly,pct_change,12,True
m2_money_supply_lag_1,m2_money_supply,macro_fred,monthly,lag,1,True
m2_money_supply_lag_3,m2_money_supply,macro_fred,monthly,lag,3,True
m2_money_supply_lag_6,m2_money_supply,macro_fred,monthly,lag,6,True
m2_money_supply_lag_12,m2_money_supply,macro_fred,monthly,lag,12,True
m2_money_supply_change_1m,m2_money_supply,macro_fred,monthly,absolute_change,1,True
m2_money_supply_pct_change_1m,m2_money_supply,macro_fred,monthly,pct_change,1,True
m2_money_supply_pct_change_3m,m2_money_supply,macro_fred,monthly,pct_change,3,True
m2_money_supply_pct_change_12m,m2_money_supply,macro_fred,monthly,pct_change,12,True
natural_gas_usd_lag_1,natural_gas_usd,macro_fred,monthly,lag,1,True
natural_gas_usd_lag_3,natural_gas_usd,macro_fred,monthly,lag,3,True
natural_gas_usd_lag_6,natural_gas_usd,macro_fred,monthly,lag,6,True
natural_gas_usd_lag_12,natural_gas_usd,macro_fred,monthly,lag,12,True
natural_gas_usd_change_1m,natural_gas_usd,macro_fred,monthly,absolute_change,1,True
natural_gas_usd_pct_change_1m,natural_gas_usd,macro_fred,monthly,pct_change,1,True
natural_gas_usd_pct_change_3m,natural_gas_usd,macro_fred,monthly,pct_change,3,True
natural_gas_usd_pct_change_12m,natural_gas_usd,macro_fred,monthly,pct_change,12,True
us_10y_2y_spread_lag_1,us_10y_2y_spread,macro_fred,monthly,lag,1,True
us_10y_2y_spread_lag_3,us_10y_2y_spread,macro_fred,monthly,lag,3,True
us_10y_2y_spread_lag_6,us_10y_2y_spread,macro_fred,monthly,lag,6,True
us_10y_2y_spread_lag_12,us_10y_2y_spread,macro_fred,monthly,lag,12,True
us_10y_2y_spread_change_1m,us_10y_2y_spread,macro_fred,monthly,absolute_change,1,True
us_10y_2y_spread_pct_change_1m,us_10y_2y_spread,macro_fred,monthly,pct_change,1,True
us_10y_2y_spread_pct_change_3m,us_10y_2y_spread,macro_fred,monthly,pct_change,3,True
us_10y_2y_spread_pct_change_12m,us_10y_2y_spread,macro_fred,monthly,pct_change,12,True
us_10y_treasury_yield_lag_1,us_10y_treasury_yield,macro_fred,monthly,lag,1,True
us_10y_treasury_yield_lag_3,us_10y_treasury_yield,macro_fred,monthly,lag,3,True
us_10y_treasury_yield_lag_6,us_10y_treasury_yield,macro_fred,monthly,lag,6,True
us_10y_treasury_yield_lag_12,us_10y_treasury_yield,macro_fred,monthly,lag,12,True
us_10y_treasury_yield_change_1m,us_10y_treasury_yield,macro_fred,monthly,absolute_change,1,True
us_10y_treasury_yield_pct_change_1m,us_10y_treasury_yield,macro_fred,monthly,pct_change,1,True
us_10y_treasury_yield_pct_change_3m,us_10y_treasury_yield,macro_fred,monthly,pct_change,3,True
us_10y_treasury_yield_pct_change_12m,us_10y_treasury_yield,macro_fred,monthly,pct_change,12,True
us_2y_yield_lag_1,us_2y_yield,macro_fred,monthly,lag,1,True
us_2y_yield_lag_3,us_2y_yield,macro_fred,monthly,lag,3,True
us_2y_yield_lag_6,us_2y_yield,macro_fred,monthly,lag,6,True
us_2y_yield_lag_12,us_2y_yield,macro_fred,monthly,lag,12,True
us_2y_yield_change_1m,us_2y_yield,macro_fred,monthly,absolute_change,1,True
us_2y_yield_pct_change_1m,us_2y_yield,macro_fred,monthly,pct_change,1,True
us_2y_yield_pct_change_3m,us_2y_yield,macro_fred,monthly,pct_change,3,True
us_2y_yield_pct_change_12m,us_2y_yield,macro_fred,monthly,pct_change,12,True
us_cpi_index_lag_1,us_cpi_index,macro_fred,monthly,lag,1,True
us_cpi_index_lag_3,us_cpi_index,macro_fred,monthly,lag,3,True
us_cpi_index_lag_6,us_cpi_index,macro_fred,monthly,lag,6,True
us_cpi_index_lag_12,us_cpi_index,macro_fred,monthly,lag,12,True
us_cpi_index_change_1m,us_cpi_index,macro_fred,monthly,absolute_change,1,True
us_cpi_index_pct_change_1m,us_cpi_index,macro_fred,monthly,pct_change,1,True
us_cpi_index_pct_change_3m,us_cpi_index,macro_fred,monthly,pct_change,3,True
us_cpi_index_pct_change_12m,us_cpi_index,macro_fred,monthly,pct_change,12,True
us_housing_starts_lag_1,us_housing_starts,macro_fred,monthly,lag,1,True
us_housing_starts_lag_3,us_housing_starts,macro_fred,monthly,lag,3,True
us_housing_starts_lag_6,us_housing_starts,macro_fred,monthly,lag,6,True
us_housing_starts_lag_12,us_housing_starts,macro_fred,monthly,lag,12,True
us_housing_starts_change_1m,us_housing_starts,macro_fred,monthly,absolute_change,1,True
us_housing_starts_pct_change_1m,us_housing_starts,macro_fred,monthly,pct_change,1,True
us_housing_starts_pct_change_3m,us_housing_starts,macro_fred,monthly,pct_change,3,True
us_housing_starts_pct_change_12m,us_housing_starts,macro_fred,monthly,pct_change,12,True
us_industrial_production_lag_1,us_industrial_production,macro_fred,monthly,lag,1,True
us_industrial_production_lag_3,us_industrial_production,macro_fred,monthly,lag,3,True
us_industrial_production_lag_6,us_industrial_production,macro_fred,monthly,lag,6,True
us_industrial_production_lag_12,us_industrial_production,macro_fred,monthly,lag,12,True
us_industrial_production_change_1m,us_industrial_production,macro_fred,monthly,absolute_change,1,True
us_industrial_production_pct_change_1m,us_industrial_production,macro_fred,monthly,pct_change,1,True
us_industrial_production_pct_change_3m,us_industrial_production,macro_fred,monthly,pct_change,3,True
us_industrial_production_pct_change_12m,us_industrial_production,macro_fred,monthly,pct_change,12,True
us_ppi_lag_1,us_ppi,macro_fred,monthly,lag,1,True
us_ppi_lag_3,us_ppi,macro_fred,monthly,lag,3,True
us_ppi_lag_6,us_ppi,macro_fred,monthly,lag,6,True
us_ppi_lag_12,us_ppi,macro_fred,monthly,lag,12,True
us_ppi_change_1m,us_ppi,macro_fred,monthly,absolute_change,1,True
us_ppi_pct_change_1m,us_ppi,macro_fred,monthly,pct_change,1,True
us_ppi_pct_change_3m,us_ppi,macro_fred,monthly,pct_change,3,True
us_ppi_pct_change_12m,us_ppi,macro_fred,monthly,pct_change,12,True
usd_cny_lag_1,usd_cny,macro_fred,monthly,lag,1,True
usd_cny_lag_3,usd_cny,macro_fred,monthly,lag,3,True
usd_cny_lag_6,usd_cny,macro_fred,monthly,lag,6,True
usd_cny_lag_12,usd_cny,macro_fred,monthly,lag,12,True
usd_cny_change_1m,usd_cny,macro_fred,monthly,absolute_change,1,True
usd_cny_pct_change_1m,usd_cny,macro_fred,monthly,pct_change,1,True
usd_cny_pct_change_3m,usd_cny,macro_fred,monthly,pct_change,3,True
usd_cny_pct_change_12m,usd_cny,macro_fred,monthly,pct_change,12,True
usd_gbp_lag_1,usd_gbp,macro_fred,monthly,lag,1,True
usd_gbp_lag_3,usd_gbp,macro_fred,monthly,lag,3,True
usd_gbp_lag_6,usd_gbp,macro_fred,monthly,lag,6,True
usd_gbp_lag_12,usd_gbp,macro_fred,monthly,lag,12,True
usd_gbp_change_1m,usd_gbp,macro_fred,monthly,absolute_change,1,True
usd_gbp_pct_change_1m,usd_gbp,macro_fred,monthly,pct_change,1,True
usd_gbp_pct_change_3m,usd_gbp,macro_fred,monthly,pct_change,3,True
usd_gbp_pct_change_12m,usd_gbp,macro_fred,monthly,pct_change,12,True
usd_idr_lag_1,usd_idr,macro_fred,monthly,lag,1,True
usd_idr_lag_3,usd_idr,macro_fred,monthly,lag,3,True
usd_idr_lag_6,usd_idr,macro_fred,monthly,lag,6,True
usd_idr_lag_12,usd_idr,macro_fred,monthly,lag,12,True
usd_idr_change_1m,usd_idr,macro_fred,monthly,absolute_change,1,True
usd_idr_pct_change_1m,usd_idr,macro_fred,monthly,pct_change,1,True
usd_idr_pct_change_3m,usd_idr,macro_fred,monthly,pct_change,3,True
usd_idr_pct_change_12m,usd_idr,macro_fred,monthly,pct_change,12,True
usd_inr_lag_1,usd_inr,macro_fred,monthly,lag,1,True
usd_inr_lag_3,usd_inr,macro_fred,monthly,lag,3,True
usd_inr_lag_6,usd_inr,macro_fred,monthly,lag,6,True
usd_inr_lag_12,usd_inr,macro_fred,monthly,lag,12,True
usd_inr_change_1m,usd_inr,macro_fred,monthly,absolute_change,1,True
usd_inr_pct_change_1m,usd_inr,macro_fred,monthly,pct_change,1,True
usd_inr_pct_change_3m,usd_inr,macro_fred,monthly,pct_change,3,True
usd_inr_pct_change_12m,usd_inr,macro_fred,monthly,pct_change,12,True
usd_jpy_lag_1,usd_jpy,macro_fred,monthly,lag,1,True
usd_jpy_lag_3,usd_jpy,macro_fred,monthly,lag,3,True
usd_jpy_lag_6,usd_jpy,macro_fred,monthly,lag,6,True
usd_jpy_lag_12,usd_jpy,macro_fred,monthly,lag,12,True
usd_jpy_change_1m,usd_jpy,macro_fred,monthly,absolute_change,1,True
usd_jpy_pct_change_1m,usd_jpy,macro_fred,monthly,pct_change,1,True
usd_jpy_pct_change_3m,usd_jpy,macro_fred,monthly,pct_change,3,True
usd_jpy_pct_change_12m,usd_jpy,macro_fred,monthly,pct_change,12,True
usd_krw_lag_1,usd_krw,macro_fred,monthly,lag,1,True
usd_krw_lag_3,usd_krw,macro_fred,monthly,lag,3,True
usd_krw_lag_6,usd_krw,macro_fred,monthly,lag,6,True
usd_krw_lag_12,usd_krw,macro_fred,monthly,lag,12,True
usd_krw_change_1m,usd_krw,macro_fred,monthly,absolute_change,1,True
usd_krw_pct_change_1m,usd_krw,macro_fred,monthly,pct_change,1,True
usd_krw_pct_change_3m,usd_krw,macro_fred,monthly,pct_change,3,True
usd_krw_pct_change_12m,usd_krw,macro_fred,monthly,pct_change,12,True
vix_index_lag_1,vix_index,macro_fred,monthly,lag,1,True
vix_index_lag_3,vix_index,macro_fred,monthly,lag,3,True
vix_index_lag_6,vix_index,macro_fred,monthly,lag,6,True
vix_index_lag_12,vix_index,macro_fred,monthly,lag,12,True
vix_index_change_1m,vix_index,macro_fred,monthly,absolute_change,1,True
vix_index_pct_change_1m,vix_index,macro_fred,monthly,pct_change,1,True
vix_index_pct_change_3m,vix_index,macro_fred,monthly,pct_change,3,True
vix_index_pct_change_12m,vix_index,macro_fred,monthly,pct_change,12,True
boj_call_rate_lag_1,boj_call_rate,global_macro,monthly,lag,1,True
boj_call_rate_lag_3,boj_call_rate,global_macro,monthly,lag,3,True
boj_call_rate_lag_6,boj_call_rate,global_macro,monthly,lag,6,True
boj_call_rate_lag_12,boj_call_rate,global_macro,monthly,lag,12,True
boj_call_rate_change_1m,boj_call_rate,global_macro,monthly,absolute_change,1,True
boj_call_rate_pct_change_1m,boj_call_rate,global_macro,monthly,pct_change,1,True
boj_call_rate_pct_change_3m,boj_call_rate,global_macro,monthly,pct_change,3,True
boj_call_rate_pct_change_12m,boj_call_rate,global_macro,monthly,pct_change,12,True
drc_inflation_mom_lag_1,drc_inflation_mom,global_macro,monthly,lag,1,True
drc_inflation_mom_lag_3,drc_inflation_mom,global_macro,monthly,lag,3,True
drc_inflation_mom_lag_6,drc_inflation_mom,global_macro,monthly,lag,6,True
drc_inflation_mom_lag_12,drc_inflation_mom,global_macro,monthly,lag,12,True
drc_inflation_mom_change_1m,drc_inflation_mom,global_macro,monthly,absolute_change,1,True
drc_inflation_mom_pct_change_1m,drc_inflation_mom,global_macro,monthly,pct_change,1,True
drc_inflation_mom_pct_change_3m,drc_inflation_mom,global_macro,monthly,pct_change,3,True
drc_inflation_mom_pct_change_12m,drc_inflation_mom,global_macro,monthly,pct_change,12,True
drc_policy_rate_lag_1,drc_policy_rate,global_macro,monthly,lag,1,True
drc_policy_rate_lag_3,drc_policy_rate,global_macro,monthly,lag,3,True
drc_policy_rate_lag_6,drc_policy_rate,global_macro,monthly,lag,6,True
drc_policy_rate_lag_12,drc_policy_rate,global_macro,monthly,lag,12,True
drc_policy_rate_change_1m,drc_policy_rate,global_macro,monthly,absolute_change,1,True
drc_policy_rate_pct_change_1m,drc_policy_rate,global_macro,monthly,pct_change,1,True
drc_policy_rate_pct_change_3m,drc_policy_rate,global_macro,monthly,pct_change,3,True
drc_policy_rate_pct_change_12m,drc_policy_rate,global_macro,monthly,pct_change,12,True
ecb_policy_rate_lag_1,ecb_policy_rate,global_macro,monthly,lag,1,True
ecb_policy_rate_lag_3,ecb_policy_rate,global_macro,monthly,lag,3,True
ecb_policy_rate_lag_6,ecb_policy_rate,global_macro,monthly,lag,6,True
ecb_policy_rate_lag_12,ecb_policy_rate,global_macro,monthly,lag,12,True
ecb_policy_rate_change_1m,ecb_policy_rate,global_macro,monthly,absolute_change,1,True
ecb_policy_rate_pct_change_1m,ecb_policy_rate,global_macro,monthly,pct_change,1,True
ecb_policy_rate_pct_change_3m,ecb_policy_rate,global_macro,monthly,pct_change,3,True
ecb_policy_rate_pct_change_12m,ecb_policy_rate,global_macro,monthly,pct_change,12,True
euro_area_construction_output_lag_1,euro_area_construction_output,global_macro,monthly,lag,1,True
euro_area_construction_output_lag_3,euro_area_construction_output,global_macro,monthly,lag,3,True
euro_area_construction_output_lag_6,euro_area_construction_output,global_macro,monthly,lag,6,True
euro_area_construction_output_lag_12,euro_area_construction_output,global_macro,monthly,lag,12,True
euro_area_construction_output_change_1m,euro_area_construction_output,global_macro,monthly,absolute_change,1,True
euro_area_construction_output_pct_change_1m,euro_area_construction_output,global_macro,monthly,pct_change,1,True
euro_area_construction_output_pct_change_3m,euro_area_construction_output,global_macro,monthly,pct_change,3,True
euro_area_construction_output_pct_change_12m,euro_area_construction_output,global_macro,monthly,pct_change,12,True
euro_area_copper_production_ppi_lag_1,euro_area_copper_production_ppi,global_macro,monthly,lag,1,True
euro_area_copper_production_ppi_lag_3,euro_area_copper_production_ppi,global_macro,monthly,lag,3,True
euro_area_copper_production_ppi_lag_6,euro_area_copper_production_ppi,global_macro,monthly,lag,6,True
euro_area_copper_production_ppi_lag_12,euro_area_copper_production_ppi,global_macro,monthly,lag,12,True
euro_area_copper_production_ppi_change_1m,euro_area_copper_production_ppi,global_macro,monthly,absolute_change,1,True
euro_area_copper_production_ppi_pct_change_1m,euro_area_copper_production_ppi,global_macro,monthly,pct_change,1,True
euro_area_copper_production_ppi_pct_change_3m,euro_area_copper_production_ppi,global_macro,monthly,pct_change,3,True
euro_area_copper_production_ppi_pct_change_12m,euro_area_copper_production_ppi,global_macro,monthly,pct_change,12,True
euro_area_industrial_production_lag_1,euro_area_industrial_production,global_macro,monthly,lag,1,True
euro_area_industrial_production_lag_3,euro_area_industrial_production,global_macro,monthly,lag,3,True
euro_area_industrial_production_lag_6,euro_area_industrial_production,global_macro,monthly,lag,6,True
euro_area_industrial_production_lag_12,euro_area_industrial_production,global_macro,monthly,lag,12,True
euro_area_industrial_production_change_1m,euro_area_industrial_production,global_macro,monthly,absolute_change,1,True
euro_area_industrial_production_pct_change_1m,euro_area_industrial_production,global_macro,monthly,pct_change,1,True
euro_area_industrial_production_pct_change_3m,euro_area_industrial_production,global_macro,monthly,pct_change,3,True
euro_area_industrial_production_pct_change_12m,euro_area_industrial_production,global_macro,monthly,pct_change,12,True
euro_area_ppi_lag_1,euro_area_ppi,global_macro,monthly,lag,1,True
euro_area_ppi_lag_3,euro_area_ppi,global_macro,monthly,lag,3,True
euro_area_ppi_lag_6,euro_area_ppi,global_macro,monthly,lag,6,True
euro_area_ppi_lag_12,euro_area_ppi,global_macro,monthly,lag,12,True
euro_area_ppi_change_1m,euro_area_ppi,global_macro,monthly,absolute_change,1,True
euro_area_ppi_pct_change_1m,euro_area_ppi,global_macro,monthly,pct_change,1,True
euro_area_ppi_pct_change_3m,euro_area_ppi,global_macro,monthly,pct_change,3,True
euro_area_ppi_pct_change_12m,euro_area_ppi,global_macro,monthly,pct_change,12,True
indonesia_inflation_mom_lag_1,indonesia_inflation_mom,global_macro,monthly,lag,1,True
indonesia_inflation_mom_lag_3,indonesia_inflation_mom,global_macro,monthly,lag,3,True
indonesia_inflation_mom_lag_6,indonesia_inflation_mom,global_macro,monthly,lag,6,True
indonesia_inflation_mom_lag_12,indonesia_inflation_mom,global_macro,monthly,lag,12,True
indonesia_inflation_mom_change_1m,indonesia_inflation_mom,global_macro,monthly,absolute_change,1,True
indonesia_inflation_mom_pct_change_1m,indonesia_inflation_mom,global_macro,monthly,pct_change,1,True
indonesia_inflation_mom_pct_change_3m,indonesia_inflation_mom,global_macro,monthly,pct_change,3,True
indonesia_inflation_mom_pct_change_12m,indonesia_inflation_mom,global_macro,monthly,pct_change,12,True
japan_cpi_lag_1,japan_cpi,global_macro,monthly,lag,1,True
japan_cpi_lag_3,japan_cpi,global_macro,monthly,lag,3,True
japan_cpi_lag_6,japan_cpi,global_macro,monthly,lag,6,True
japan_cpi_lag_12,japan_cpi,global_macro,monthly,lag,12,True
japan_cpi_change_1m,japan_cpi,global_macro,monthly,absolute_change,1,True
