feature,category,frequency,aggregation,feature_lag_months,paired_observations,pearson_correlation,abs_pearson_correlation,spearman_correlation,abs_spearman_correlation
turkey_ppi_electrical_equipment_index,turkey,monthly,as_is,0,140,0.8418194356881743,0.8418194356881743,0.8653386105705103,0.8653386105705103
turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,as_is,1,139,0.8417283363367923,0.8417283363367923,0.8643192278475355,0.8643192278475355
global_ev_sales_share_percent,energy_transition,annual,repeat_within_year,3,132,0.8413678065011396,0.8413678065011396,0.848390758919618,0.848390758919618
poland_wig20_kghm,equities_companies,monthly,as_is,2,138,0.8413672118164419,0.8413672118164419,0.8227444068230024,0.8227444068230024
global_renewable_capacity_mw,energy_transition,annual,repeat_within_year,1,132,0.84118489048675,0.84118489048675,0.8441154831224834,0.8441154831224834
usd_inr,macro_fred,monthly,as_is,6,134,0.8408044184192112,0.8408044184192112,0.8083367623037695,0.8083367623037695
europe_ev_stock_units,energy_transition,annual,repeat_within_year,6,132,0.8403897258438592,0.8403897258438592,0.860084895658839,0.860084895658839
turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,as_is,2,138,0.8402135731320116,0.8402135731320116,0.8618869423661323,0.8618869423661323
chile_copper_total_energy_consumption_tj,chile_cochilco,annual,repeat_within_year,6,120,0.8401154074913472,0.8401154074913472,0.834880401281438,0.834880401281438
canada_tsx_composite,equities_indices,monthly,as_is,12,128,0.8399888501699082,0.8399888501699082,0.7557853415125435,0.7557853415125435
china_ev_stock_units,energy_transition,annual,repeat_within_year,12,128,0.8398558506306316,0.8398558506306316,0.8601354977003326,0.8601354977003326
canada_tsx_composite_teck_resources,equities_companies,monthly,as_is,1,139,0.839763055635095,0.839763055635095,0.7938513785245095,0.7938513785245095
korea_exports,macro_fred,monthly,as_is,2,138,0.8396902134503863,0.8396902134503863,0.8236942023658128,0.8236942023658128
germany_dax_aurubis,equities_companies,monthly,as_is,2,138,0.8394958092480246,0.8394958092480246,0.8231188454504563,0.8231188454504563
us_ppi,macro_fred,monthly,as_is,2,138,0.8394626420891189,0.8394626420891189,0.8263452546750195,0.8263452546750195
usd_inr,macro_fred,monthly,as_is,2,138,0.8393572504337079,0.8393572504337079,0.7794602147542516,0.7794602147542516
germany_exports,macro_fred,monthly,as_is,3,137,0.8391318561958064,0.8391318561958064,0.8448998450538577,0.8448998450538577
chile_copper_electricity_consumption_tj,chile_cochilco,annual,repeat_within_year,1,120,0.8390978783746744,0.8390978783746744,0.870392970517326,0.870392970517326
australia_asx200_bhp,equities_companies,monthly,as_is,2,138,0.8389614413513646,0.8389614413513646,0.8018489048811727,0.8018489048811727
usd_inr,macro_fred,monthly,as_is,3,137,0.8389516759378002,0.8389516759378002,0.7821653256669218,0.7821653256669218
turkey_domestic_ppi_index,turkey,monthly,as_is,0,140,0.8388038322069209,0.8388038322069209,0.865937766504122,0.865937766504122
turkey_usd_try_monthly_average,turkey,monthly,as_is,0,140,0.8385175966703221,0.8385175966703221,0.8628545188165578,0.8628545188165578
chile_copper_total_energy_consumption_tj,chile_cochilco,annual,repeat_within_year,3,120,0.8384305945882884,0.8384305945882884,0.8293525013532103,0.8293525013532103
turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,as_is,3,137,0.8382645358651089,0.8382645358651089,0.862037261746971,0.862037261746971
turkey_ppi_electrical_equipment_index,turkey,monthly,as_is,1,139,0.837839125409325,0.837839125409325,0.8661736449349836,0.8661736449349836
china_csi300_jiangxi_copper,equities_companies,monthly,as_is,0,140,0.8376002204145135,0.8376002204145135,0.8412936520084846,0.8412936520084846
turkey_exports_usd,turkey,monthly,as_is,1,139,0.8373523650373168,0.8373523650373168,0.8347781402207426,0.8347781402207426
turkey_ppi_metal_ores_index,turkey,monthly,as_is,6,134,0.8371685301557111,0.8371685301557111,0.8753799922692302,0.8753799922692302
global_ev_sales_units,energy_transition,annual,repeat_within_year,12,128,0.8370679069114859,0.8370679069114859,0.8601354977003326,0.8601354977003326
us_cpi_index,macro_fred,monthly,as_is,6,133,0.8369132091251718,0.8369132091251718,0.8676202038338722,0.8676202038338722
global_renewable_capacity_mw,energy_transition,annual,repeat_within_year,0,132,0.8364296110504517,0.8364296110504517,0.8400916941369451,0.8400916941369451
euro_area_copper_production_ppi,global_macro,monthly,as_is,6,134,0.8360779076185306,0.8360779076185306,0.8069030447892666,0.8069030447892666
global_ev_sales_units,energy_transition,annual,repeat_within_year,0,132,0.8359777442616516,0.8359777442616516,0.8400916941369451,0.8400916941369451
south_korea_kospi,equities_indices,monthly,as_is,6,134,0.8359618157039322,0.8359618157039322,0.8518734647564185,0.8518734647564185
turkey_usd_try_monthly_average,turkey,monthly,as_is,1,139,0.8357332454787263,0.8357332454787263,0.8629205952008578,0.8629205952008578
chile_copper_total_energy_consumption_tj,chile_cochilco,annual,repeat_within_year,2,120,0.8351332684200806,0.8351332684200806,0.8254997226153545,0.8254997226153545
europe_ev_stock_units,energy_transition,annual,repeat_within_year,3,132,0.8350607055689421,0.8350607055689421,0.848390758919618,0.848390758919618
global_ev_sales_units,energy_transition,annual,repeat_within_year,1,132,0.8347590065005706,0.8347590065005706,0.8441154831224834,0.8441154831224834
europe_ev_stock_units,energy_transition,annual,repeat_within_year,2,132,0.8344566910979874,0.8344566910979874,0.8460016342094546,0.8460016342094546
turkey_domestic_ppi_index,turkey,monthly,as_is,1,139,0.8342677686450641,0.8342677686450641,0.8660842754367933,0.8660842754367933
turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,as_is,6,134,0.8342131108956098,0.8342131108956098,0.8754897193231836,0.8754897193231836
turkey_ppi_electrical_equipment_index,turkey,monthly,as_is,2,138,0.8340703898428338,0.8340703898428338,0.8652934206110199,0.8652934206110199
m2_money_supply,macro_fred,monthly,as_is,12,128,0.8336312508601207,0.8336312508601207,0.8016961179271196,0.8016961179271196
global_ev_sales_units,energy_transition,annual,repeat_within_year,2,132,0.8335299686609969,0.8335299686609969,0.8460016342094546,0.8460016342094546
europe_ev_stock_units,energy_transition,annual,repeat_within_year,1,132,0.8335028455101184,0.8335028455101184,0.8441154831224834,0.8441154831224834
chile_copper_total_energy_consumption_tj,chile_cochilco,annual,repeat_within_year,1,120,0.8334565218164256,0.8334565218164256,0.8260022589724662,0.8260022589724662
global_ev_sales_share_percent,energy_transition,annual,repeat_within_year,12,128,0.8333773181893946,0.8333773181893946,0.8601354977003326,0.8601354977003326
turkey_usd_try_monthly_average,turkey,monthly,as_is,2,138,0.8331896798390742,0.8331896798390742,0.8611654630595745,0.8611654630595745
turkey_cpi_index,turkey,monthly,as_is,0,140,0.8330421559271909,0.8330421559271909,0.8651155671207716,0.8651155671207716
euro_area_hicp,macro_fred,monthly,as_is,0,139,0.8329548214071827,0.8329548214071827,0.8568208045779602,0.8568208045779602
chile_copper_total_energy_consumption_tj,chile_cochilco,annual,repeat_within_year,0,120,0.8327987220723445,0.8327987220723445,0.8295200134722475,0.8295200134722475
canada_tsx_composite_lundin_mining,equities_companies,monthly,as_is,6,134,0.8327222544830133,0.8327222544830133,0.8680382548410828,0.8680382548410828
europe_ev_stock_units,energy_transition,annual,repeat_within_year,0,132,0.8325782146925123,0.8325782146925123,0.8400916941369451,0.8400916941369451
japan_ppi,global_macro,monthly,as_is,2,138,0.8325613683685594,0.8325613683685594,0.8127920654630529,0.8127920654630529
turkey_ppi_nonferrous_metal_ores_index,turkey,monthly,as_is,12,128,0.8324336719662501,0.8324336719662501,0.8587655649148508,0.8587655649148508
silver_usd_per_troy_ounce,commodities,monthly,as_is,1,139,0.8324232958833897,0.8324232958833897,0.8388508069741233,0.8388508069741233
china_refined_copper_production_ton,china,monthly,as_is,1,115,0.832281154532563,0.832281154532563,0.8295183968512717,0.8295183968512717
source_value_10000_ton,china,monthly,as_is,1,115,0.8322811545325628,0.8322811545325628,0.8295183968512717,0.8295183968512717
chile_copper_electricity_consumption_tj,chile_cochilco,annual,repeat_within_year,0,120,0.8316687613886575,0.8316687613886575,0.8638599978748749,0.8638599978748749
global_ev_sales_units,energy_transition,annual,repeat_within_year,3,132,0.8316113877276241,0.8316113877276241,0.848390758919618,0.848390758919618
turkey_ppi_motor_vehicles_index,turkey,monthly,as_is,0,140,0.8314587779053589,0.8314587779053589,0.864892523671033,0.864892523671033
usa_ev_sales_units,energy_transition,annual,repeat_within_year,0,132,0.8311958772504529,0.8311958772504529,0.8491452193544065,0.8491452193544065
global_ev_sales_share_percent,energy_transition,annual,repeat_within_year,6,132,0.8309909294774805,0.8309909294774805,0.860084895658839,0.860084895658839
turkey_usd_try_monthly_average,turkey,monthly,as_is,3,137,0.8309750966545435,0.8309750966545435,0.8610945171467507,0.8610945171467507
korea_exports,macro_fred,monthly,as_is,3,137,0.8305979740202721,0.8305979740202721,0.8054305822614669,0.8054305822614669
turkey_ppi_household_appliances_index,turkey,monthly,as_is,0,140,0.8304218416238419,0.8304218416238419,0.864975618289563,0.864975618289563
turkey_ppi_electrical_equipment_index,turkey,monthly,as_is,3,137,0.8302963446103964,0.8302963446103964,0.865985588141953,0.865985588141953
turkey_cpi_index,turkey,monthly,as_is,1,139,0.8302433713333311,0.8302433713333311,0.8657044550694847,0.8657044550694847
turkey_domestic_ppi_index,turkey,monthly,as_is,2,138,0.8300210390808337,0.8300210390808337,0.8650559717253171,0.8650559717253171
china_electricity_generation_100m_kwh,china,monthly,as_is,6,111,0.8298952389714591,0.8298952389714591,0.8274394524394524,0.8274394524394524
turkey_ppi_nonferrous_metals_index,turkey,monthly,as_is,12,128,0.8294646070567961,0.8294646070567961,0.8392750869804065,0.8392750869804065
turkey_ppi_motor_vehicles_index,turkey,monthly,as_is,1,139,0.8294543614444111,0.8294543614444111,0.8657982930425844,0.8657982930425844
global_solar_capacity_mw,energy_transition,annual,repeat_within_year,3,132,0.8293043479766503,0.8293043479766503,0.848390758919618,0.848390758919618
euro_area_hicp,macro_fred,monthly,as_is,1,139,0.8288853915168536,0.8288853915168536,0.8592136969504296,0.8592136969504296
global_ev_sales_units,energy_transition,annual,repeat_within_year,6,132,0.8280354849518236,0.8280354849518236,0.860084895658839,0.860084895658839
turkey_ppi_metal_ores_index,turkey,monthly,as_is,12,128,0.8279724049295398,0.8279724049295398,0.8593378044314227,0.8593378044314227
silver_usd_per_troy_ounce,commodities,monthly,as_is,2,138,0.8278787836194462,0.8278787836194462,0.8399294930368317,0.8399294930368317
turkey_cpi_index,turkey,monthly,as_is,2,138,0.8277581496697592,0.8277581496697592,0.8651335992456429,0.8651335992456429
turkey_ppi_motor_vehicles_index,turkey,monthly,as_is,2,138,0.8276656609586615,0.8276656609586615,0.8653482165077204,0.8653482165077204
turkey_ppi_basic_metals_index,turkey,monthly,as_is,6,134,0.8275813277621162,0.8275813277621162,0.8784972381201761,0.8784972381201761
silver_usd_per_troy_ounce,commodities,monthly,as_is,3,137,0.8274120217449022,0.8274120217449022,0.8443655158619151,0.8443655158619151
world_copper_mine_production_ton,usgs,annual,repeat_within_year,0,120,0.8274105981465316,0.8274105981465316,0.8077119792047011,0.8077119792047011
china_csi300_jiangxi_copper,equities_companies,monthly,as_is,1,139,0.827330331582262,0.827330331582262,0.8222127887751911,0.8222127887751911
turkey_ppi_household_appliances_index,turkey,monthly,as_is,1,139,0.8271509411657357,0.8271509411657357,0.8660753384869743,0.8660753384869743
turkey_usd_try_monthly_average,turkey,monthly,as_is,6,134,0.827106287279263,0.827106287279263,0.8763126722278333,0.8763126722278333
south_korea_kospi,equities_indices,monthly,as_is,3,137,0.827081733253662,0.827081733253662,0.9040967386637294,0.9040967386637294
turkey_ppi_wire_cable_index,turkey,monthly,as_is,6,134,0.826910044320926,0.826910044320926,0.8740768264908184,0.8740768264908184
rest_of_world_ev_sales_units,energy_transition,annual,repeat_within_year,12,128,0.8268709482893144,0.8268709482893144,0.7805734823468691,0.7805734823468691
silver_usd_per_troy_ounce,commodities,monthly,as_is,0,139,0.8264442860536871,0.8264442860536871,0.8317275486685356,0.8317275486685356
turkey_domestic_ppi_index,turkey,monthly,as_is,3,137,0.8260846207009053,0.8260846207009053,0.8660089234043347,0.8660089234043347
turkey_ppi_motor_vehicles_index,turkey,monthly,as_is,3,137,0.8258349148504585,0.8258349148504585,0.8660462598241454,0.8660462598241454
turkey_eur_try_monthly_average,turkey,monthly,as_is,12,128,0.8256238518510267,0.8256238518510267,0.8486540926570225,0.8486540926570225
turkey_cpi_index,turkey,monthly,as_is,3,137,0.8255528636869739,0.8255528636869739,0.8663262829727257,0.8663262829727257
peru_bvl_general,equities_indices,monthly,as_is,6,134,0.825181102841337,0.825181102841337,0.7341911993915137,0.7341911993915137
uk_ftse100,equities_indices,monthly,as_is,0,140,0.8250175744826308,0.8250175744826308,0.7184404452122194,0.7184404452122194
japan_nikkei225,equities_indices,monthly,as_is,12,128,0.8249761104791573,0.8249761104791573,0.7879967039003846,0.7879967039003846
global_solar_capacity_mw,energy_transition,annual,repeat_within_year,2,132,0.8242655267524708,0.8242655267524708,0.8460016342094546,0.8460016342094546
poland_wig20_kghm,equities_companies,monthly,as_is,3,137,0.8242273612337485,0.8242273612337485,0.8016129333358224,0.8016129333358224
turkey_exports_usd,turkey,monthly,as_is,2,138,0.8241749496693022,0.8241749496693022,0.8204658107852022,0.8204658107852022
turkey_ppi_household_appliances_index,turkey,monthly,as_is,2,138,0.8237840385900325,0.8237840385900325,0.8654532419763965,0.8654532419763965
turkey_ppi_motor_vehicles_index,turkey,monthly,as_is,6,134,0.822816633175735,0.822816633175735,0.8746567912318111,0.8746567912318111
indonesia_exports,macro_fred,monthly,as_is,3,137,0.822586485852454,0.822586485852454,0.8446524912726119,0.8446524912726119
euro_area_hicp,macro_fred,monthly,as_is,2,138,0.8218682193983343,0.8218682193983343,0.8552859747771253,0.8552859747771253
us_cpi_index,macro_fred,monthly,as_is,12,128,0.8217527599455283,0.8217527599455283,0.851675517304523,0.851675517304523
germany_dax_aurubis,equities_companies,monthly,as_is,3,137,0.8215275318378098,0.8215275318378098,0.797631937573506,0.797631937573506
turkey_imports_usd,turkey,monthly,as_is,0,139,0.8210354761172558,0.8210354761172558,0.8211135439474507,0.8211135439474507
turkey_ppi_household_appliances_index,turkey,monthly,as_is,3,137,0.8210346521365272,0.8210346521365272,0.8661442679261484,0.8661442679261484
turkey_ppi_electrical_equipment_index,turkey,monthly,as_is,6,134,0.8204428283691775,0.8204428283691775,0.8753550543024228,0.8753550543024228
usa_ev_stock_units,energy_transition,annual,repeat_within_year,6,132,0.820248836296114,0.820248836296114,0.860084895658839,0.860084895658839
south_korea_kospi,equities_indices,monthly,as_is,0,140,0.8201386682646281,0.8201386682646281,0.9395552251208154,0.9395552251208154
usa_ev_sales_units,energy_transition,annual,repeat_within_year,1,132,0.8198302581770682,0.8198302581770682,0.8429209207674018,0.8429209207674018
source_value_10000_ton,china,monthly,as_is,0,115,0.8196176539376776,0.8196176539376776,0.8103789423878074,0.8103789423878074
china_refined_copper_production_ton,china,monthly,as_is,0,115,0.8196176539376775,0.8196176539376775,0.8103789423878074,0.8103789423878074
us_ppi,macro_fred,monthly,as_is,3,137,0.8194096037108277,0.8194096037108277,0.8012209152275359,0.8012209152275359
global_ev_stock_units,energy_transition,annual,repeat_within_year,6,132,0.8192275085641677,0.8192275085641677,0.860084895658839,0.860084895658839
turkey_cpi_index,turkey,monthly,as_is,6,134,0.8191622470966967,0.8191622470966967,0.8744173867504582,0.8744173867504582
japan_ppi,global_macro,monthly,as_is,3,137,0.8186427436421301,0.8186427436421301,0.7869089324056742,0.7869089324056742
global_solar_capacity_mw,energy_transition,annual,repeat_within_year,1,132,0.818117061994312,0.818117061994312,0.8441154831224834,0.8441154831224834
world_copper_mine_production_ton,usgs,annual,repeat_within_year,1,120,0.816643647818639,0.816643647818639,0.8026980133452665,0.8026980133452665
turkey_cpi_index,turkey,monthly,as_is,12,128,0.8164195415173804,0.8164195415173804,0.8602133308917781,0.8602133308917781
turkey_usd_try_monthly_average,turkey,monthly,as_is,12,128,0.8160261019146412,0.8160261019146412,0.8540388665079656,0.8540388665079656
euro_area_hicp,macro_fred,monthly,as_is,3,137,0.8158193577980677,0.8158193577980677,0.8530201397567145,0.8530201397567145
turkey_domestic_ppi_index,turkey,monthly,as_is,6,134,0.8156995567063302,0.8156995567063302,0.876522151149017,0.876522151149017
canada_tsx_composite_first_quantum_minerals,equities_companies,monthly,as_is,1,139,0.815648844815472,0.815648844815472,0.8180079538853388,0.8180079538853388
china_ev_sales_units,energy_transition,annual,repeat_within_year,12,128,0.8154429935091233,0.8154429935091233,0.8572391863956415,0.8572391863956415
china_ev_sales_units,energy_transition,annual,repeat_within_year,0,132,0.8149784963158948,0.8149784963158948,0.8525402913109545,0.8525402913109545
australia_asx200_rio_tinto,equities_companies,monthly,as_is,6,134,0.8146617019299418,0.8146617019299418,0.8226611304380355,0.8226611304380355
silver_usd_per_troy_ounce,commodities,monthly,as_is,6,134,0.8146524278059585,0.8146524278059585,0.8589021957057245,0.8589021957057245
turkey_ppi_motor_vehicles_index,turkey,monthly,as_is,12,128,0.8142052462443744,0.8142052462443744,0.8602133308917781,0.8602133308917781
china_csi300_jiangxi_copper,equities_companies,monthly,as_is,2,138,0.8140466915616632,0.8140466915616632,0.7941592140441882,0.7941592140441882
india_nifty50,equities_indices,monthly,as_is,12,128,0.8139131980851706,0.8139131980851706,0.7758881157297198,0.7758881157297198
china_ev_sales_units,energy_transition,annual,repeat_within_year,1,132,0.8139071357619739,0.8139071357619739,0.8537977253689353,0.8537977253689353
turkey_ppi_household_appliances_index,turkey,monthly,as_is,6,134,0.8136353976142473,0.8136353976142473,0.8745121510243271,0.8745121510243271
canada_tsx_composite_teck_resources,equities_companies,monthly,as_is,2,138,0.8130517003001919,0.8130517003001919,0.763651598556128,0.763651598556128
australia_asx200_bhp,equities_companies,monthly,as_is,3,137,0.8129967030191526,0.8129967030191526,0.7799904792129483,0.7799904792129483
china_ev_sales_units,energy_transition,annual,repeat_within_year,2,132,0.8127769980778354,0.8127769980778354,0.8563125934848967,0.8563125934848967
japan_cpi,global_macro,monthly,as_is,12,128,0.8116530375693123,0.8116530375693123,0.757023590078836,0.757023590078836
global_solar_capacity_mw,energy_transition,annual,repeat_within_year,0,132,0.8114679108734169,0.8114679108734169,0.8400916941369451,0.8400916941369451
turkey_bist100,equities_indices,monthly,as_is,0,140,0.8113462461556662,0.8113462461556662,0.901327327195994,0.901327327195994
south_korea_kospi,equities_indices,monthly,as_is,1,139,0.811021797310587,0.811021797310587,0.9356539613030072,0.9356539613030072
china_ev_sales_units,energy_transition,annual,repeat_within_year,3,132,0.8103998929083549,0.8103998929083549,0.8603363824704352,0.8603363824704352
rest_of_world_ev_stock_units,energy_transition,annual,repeat_within_year,6,132,0.8095992273947171,0.8095992273947171,0.860084895658839,0.860084895658839
turkey_imports_usd,turkey,monthly,as_is,1,139,0.8095984300880928,0.8095984300880928,0.8051164037713928,0.8051164037713928
usa_ev_sales_units,energy_transition,annual,repeat_within_year,2,132,0.8095902258071386,0.8095902258071386,0.833553037035445,0.833553037035445
usa_sp500_freeport_mcmoran,equities_companies,monthly,as_is,6,134,0.8090245132994327,0.8090245132994327,0.7601765608049976,0.7601765608049976
turkey_ppi_wire_cable_index,turkey,monthly,as_is,12,128,0.80802407674037,0.80802407674037,0.8488470072554454,0.8488470072554454
turkey_ppi_electrical_equipment_index,turkey,monthly,as_is,12,128,0.807552223292997,0.807552223292997,0.8583764420435817,0.8583764420435817
world_copper_mine_production_ton,usgs,annual,repeat_within_year,2,120,0.8074667284699697,0.8074667284699697,0.8008019758353963,0.8008019758353963
china_ev_stock_units,energy_transition,annual,repeat_within_year,6,132,0.8066166481010143,0.8066166481010143,0.860084895658839,0.860084895658839
uk_ftse100,equities_indices,monthly,as_is,1,139,0.8065102653845669,0.8065102653845669,0.6852585012735153,0.6852585012735153
japan_cpi,global_macro,monthly,as_is,1,139,0.8060240811424726,0.8060240811424726,0.7726530073964402,0.7726530073964402
turkey_bist100,equities_indices,monthly,as_is,1,139,0.8058734611292543,0.8058734611292543,0.9000402162741854,0.9000402162741854
south_korea_kospi,equities_indices,monthly,as_is,2,138,0.8058716303079019,0.8058716303079019,0.9200208224407462,0.9200208224407462
chile_ipsa,equities_indices,monthly,as_is,0,140,0.8055941125347414,0.8055941125347414,0.7009643349150468,0.7009643349150468
usa_ev_stock_units,energy_transition,annual,repeat_within_year,3,132,0.8055214161278592,0.8055214161278592,0.848390758919618,0.848390758919618
global_ev_stock_units,energy_transition,annual,repeat_within_year,3,132,0.8050625639972894,0.8050625639972894,0.848390758919618,0.848390758919618
china_ev_sales_units,energy_transition,annual,repeat_within_year,6,132,0.8047688432761426,0.8047688432761426,0.8711503153690697,0.8711503153690697
turkey_ppi_household_appliances_index,turkey,monthly,as_is,12,128,0.8042992469704335,0.8042992469704335,0.8600187694561434,0.8600187694561434
euro_area_hicp,macro_fred,monthly,as_is,6,134,0.8039524979960074,0.8039524979960074,0.8483717195829362,0.8483717195829362
japan_cpi,global_macro,monthly,as_is,2,138,0.8033191267578234,0.8033191267578234,0.7624127310780557,0.7624127310780557
usd_cdf,global_macro,monthly,as_is,6,134,0.8029553645836655,0.8029553645836655,0.8533448047980648,0.8533448047980648
usa_ev_stock_units,energy_transition,annual,repeat_within_year,2,132,0.8019102576388957,0.8019102576388957,0.8460016342094546,0.8460016342094546
usa_sp500_southern_copper,equities_companies,monthly,as_is,12,128,0.8016383005062252,0.8016383005062252,0.7912985259110054,0.7912985259110054
turkey_exports_usd,turkey,monthly,as_is,3,137,0.8016264655523682,0.8016264655523682,0.7936322736012842,0.7936322736012842
global_ev_stock_units,energy_transition,annual,repeat_within_year,2,132,0.8015771561197637,0.8015771561197637,0.8460016342094546,0.8460016342094546
usd_idr,macro_fred,monthly,as_is,1,139,0.8015670487995304,0.8015670487995304,0.7372492068457035,0.7372492068457035
japan_cpi,global_macro,monthly,as_is,6,134,0.8013174816529162,0.8013174816529162,0.7396535323003431,0.7396535323003431
turkey_bist100,equities_indices,monthly,as_is,2,138,0.801200631129549,0.801200631129549,0.8955818525122775,0.8955818525122775
china_csi300_jiangxi_copper,equities_companies,monthly,as_is,3,137,0.8011861088689866,0.8011861088689866,0.7700403233333954,0.7700403233333954
usa_ev_sales_units,energy_transition,annual,repeat_within_year,3,132,0.8006875807784989,0.8006875807784989,0.8251282288469738,0.8251282288469738
japan_cpi,global_macro,monthly,as_is,3,137,0.8004153937192487,0.8004153937192487,0.7529212633270661,0.7529212633270661
japan_cpi,global_macro,monthly,as_is,0,139,0.8003158888880926,0.8003158888880926,0.776465984054289,0.776465984054289
turkey_ppi_basic_metals_index,turkey,monthly,as_is,12,128,0.8001512549130554,0.8001512549130554,0.8288145486174693,0.8288145486174693
chile_ipsa,equities_indices,monthly,as_is,1,139,0.7999638268053122,0.7999638268053122,0.6839313642253898,0.6839313642253898
turkey_domestic_ppi_index,turkey,monthly,as_is,12,128,0.7999046982651118,0.7999046982651118,0.8564823292437281,0.8564823292437281
world_copper_mine_production_ton,usgs,annual,repeat_within_year,3,120,0.7995224338533945,0.7995224338533945,0.7992008774937281,0.7992008774937281
usd_idr,macro_fred,monthly,as_is,2,138,0.7990706329653352,0.7990706329653352,0.739436378539187,0.739436378539187
rest_of_world_ev_sales_units,energy_transition,annual,repeat_within_year,6,132,0.7981009009545732,0.7981009009545732,0.8284592845164593,0.8284592845164593
usa_ev_stock_units,energy_transition,annual,repeat_within_year,1,132,0.7974629963551058,0.7974629963551058,0.8441154831224834,0.8441154831224834
usd_idr,macro_fred,monthly,as_is,3,137,0.796883782709707,0.796883782709707,0.7414312916534433,0.7414312916534433
australia_asx200,equities_indices,monthly,as_is,12,128,0.7964794044328408,0.7964794044328408,0.7296797747665262,0.7296797747665262
global_ev_stock_units,energy_transition,annual,repeat_within_year,1,132,0.7962631086885498,0.7962631086885498,0.8441154831224834,0.8441154831224834
turkey_bist100,equities_indices,monthly,as_is,3,137,0.7962085973669141,0.7962085973669141,0.8901889222842421,0.8901889222842421
usd_idr,macro_fred,monthly,as_is,6,134,0.7960346199178662,0.7960346199178662,0.7514582476090724,0.7514582476090724
icsg_refined_usage_ton,icsg,annual,repeat_within_year,0,92,0.7951805704413312,0.7951805704413312,0.7624062648703822,0.7624062648703822
turkey_imports_usd,turkey,monthly,as_is,2,138,0.7936683277915134,0.7936683277915134,0.7871727372148615,0.7871727372148615
world_copper_refinery_production_ton,usgs,annual,repeat_within_year,6,96,0.7933456414962246,0.7933456414962246,0.7319582152363844,0.7319582152363844
usd_idr,macro_fred,monthly,as_is,12,128,0.7933441307641119,0.7933441307641119,0.7275109869987182,0.7275109869987182
usd_idr,macro_fred,monthly,as_is,0,139,0.7929323245438704,0.7929323245438704,0.7318915054291969,0.7318915054291969
usa_ev_stock_units,energy_transition,annual,repeat_within_year,0,132,0.7928978732603911,0.7928978732603911,0.8400916941369451,0.8400916941369451
euro_area_hicp,macro_fred,monthly,as_is,12,128,0.7927036452787295,0.7927036452787295,0.8274174927974727,0.8274174927974727
china_ev_stock_units,energy_transition,annual,repeat_within_year,3,132,0.7903355185276427,0.7903355185276427,0.848390758919618,0.848390758919618
global_ev_stock_units,energy_transition,annual,repeat_within_year,0,132,0.7903312410327706,0.7903312410327706,0.8400916941369451,0.8400916941369451
chile_copper_fuel_consumption_tj,chile_cochilco,annual,repeat_within_year,12,120,0.7898060337983146,0.7898060337983146,0.7689643824402972,0.7689643824402972
japan_10y_yield,macro_fred,monthly,as_is,2,138,0.7896956772507714,0.7896956772507714,0.6554022828556969,0.6554022828556969
china_electricity_generation_100m_kwh,china,monthly,as_is,12,107,0.7893453923768472,0.7893453923768472,0.7922275122945198,0.7922275122945198
chile_ipsa,equities_indices,monthly,as_is,2,138,0.7890353047863058,0.7890353047863058,0.6600142925963892,0.6600142925963892
indonesia_exports,macro_fred,monthly,as_is,6,134,0.7888858316290517,0.7888858316290517,0.7979875060786296,0.7979875060786296
uk_ftse100_antofagasta,equities_companies,monthly,as_is,12,128,0.7884058348343,0.7884058348343,0.7926947903314411,0.7926947903314411
icsg_refined_usage_ton,icsg,annual,repeat_within_year,1,91,0.786883330203658,0.786883330203658,0.7539096807532897,0.7539096807532897
rest_of_world_ev_stock_units,energy_transition,annual,repeat_within_year,3,132,0.7862611328340678,0.7862611328340678,0.848390758919618,0.848390758919618
china_ev_stock_units,energy_transition,annual,repeat_within_year,2,132,0.7861370738664017,0.7861370738664017,0.8460016342094546,0.8460016342094546
china_electricity_generation_100m_kwh,china,monthly,as_is,3,114,0.7857535446076761,0.7857535446076761,0.8232680585650353,0.8232680585650353
canada_tsx_composite_teck_resources,equities_companies,monthly,as_is,3,137,0.78554994150618,0.78554994150618,0.7360688483581309,0.7360688483581309
peru_mining_employment,peru_mining,annual,repeat_within_year,0,72,0.784792347851675,0.784792347851675,0.5846214160032224,0.5846214160032224
japan_ppi,global_macro,monthly,as_is,6,134,0.7841940283104789,0.7841940283104789,0.7301218779046842,0.7301218779046842
indonesia_jakarta_composite,equities_indices,monthly,as_is,3,137,0.7837070777830251,0.7837070777830251,0.7636791308081468,0.7636791308081468
japan_10y_yield,macro_fred,monthly,as_is,1,138,0.7835899928743846,0.7835899928743846,0.6665083580016183,0.6665083580016183
rest_of_world_ev_sales_units,energy_transition,annual,repeat_within_year,3,132,0.7828936112239573,0.7828936112239573,0.8485610957099446,0.8485610957099446
uk_ftse100,equities_indices,monthly,as_is,2,138,0.7825264759983582,0.7825264759983582,0.6453974871515038,0.6453974871515038
world_copper_mine_production_ton,usgs,annual,repeat_within_year,12,116,0.782254527064504,0.782254527064504,0.7966963618363924,0.7966963618363924
