horizon,origin_date,expert,prior_mae,weight,weight_method
1,2025-10-31,lightgbm_5y,427.11977100393557,0.04213881207232605,inverse_prior_mae
1,2025-10-31,lightgbm_8y,479.4729103438941,0.03753771980537292,inverse_prior_mae
1,2025-10-31,lightgbm_return_10y,394.02327244401283,0.04567831653961958,inverse_prior_mae
1,2025-10-31,lightgbm_return_5y,414.2941464483968,0.043443335893085196,inverse_prior_mae
1,2025-10-31,lightgbm_return_8y,437.08300027229984,0.04117826534435461,inverse_prior_mae
1,2025-10-31,naive,352.458067214589,0.05106513777612727,inverse_prior_mae
1,2025-10-31,ridge_10y,327.7860191288376,0.05490874751283326,inverse_prior_mae
1,2025-10-31,ridge_5y,337.42234317136314,0.05334062822703221,inverse_prior_mae
1,2025-10-31,ridge_8y,328.9949146266491,0.054706984705246875,inverse_prior_mae
1,2025-10-31,sarimax_10y,487.2796120902193,0.03693632837531776,inverse_prior_mae
1,2025-10-31,sarimax_5y,362.6247987956748,0.049633449842398106,inverse_prior_mae
1,2025-10-31,sarimax_8y,460.7008364573582,0.03906726087398018,inverse_prior_mae
1,2025-10-31,xgboost_return_10y,404.15225311243216,0.04453351335809287,inverse_prior_mae
1,2025-10-31,xgboost_return_5y,402.96875953577444,0.04466430544992826,inverse_prior_mae
1,2025-10-31,xgboost_return_8y,451.8605351567213,0.03983158156640166,inverse_prior_mae
1,2025-11-30,arima_10y,365.6385965859939,0.05019744524612597,inverse_prior_mae
1,2025-11-30,arima_5y,358.1243512242287,0.0512506992871126,inverse_prior_mae
1,2025-11-30,arima_8y,372.08454459609146,0.04932783072709564,inverse_prior_mae
1,2025-11-30,elasticnet_10y,430.07422578263123,0.04267664122087509,inverse_prior_mae
1,2025-11-30,elasticnet_5y,380.9953718082803,0.04817413750960717,inverse_prior_mae
1,2025-11-30,elasticnet_8y,385.5171909933335,0.04760909204782788,inverse_prior_mae
1,2025-11-30,lightgbm_10y,496.24243714093006,0.03698620282834742,inverse_prior_mae
1,2025-11-30,lightgbm_5y,475.02446445444855,0.03863826982719833,inverse_prior_mae
1,2025-11-30,lightgbm_8y,507.0671953364754,0.036196629561012134,inverse_prior_mae
1,2025-11-30,lightgbm_return_10y,363.6988100527407,0.050465173172635686,inverse_prior_mae
1,2025-11-30,lightgbm_return_5y,386.2116015133146,0.047523490646330976,inverse_prior_mae
1,2025-11-30,lightgbm_return_8y,407.4726942646157,0.04504381199130857,inverse_prior_mae
1,2025-11-30,naive,327.68758658008664,0.05601104278465519,inverse_prior_mae
1,2025-11-30,ridge_10y,384.94002958015574,0.04768047493537971,inverse_prior_mae
1,2025-11-30,ridge_5y,374.65868401517,0.04898891768718403,inverse_prior_mae
1,2025-11-30,ridge_8y,412.81766077961146,0.044460606160577384,inverse_prior_mae
1,2025-11-30,sarimax_10y,516.2918972150668,0.03554989634961605,inverse_prior_mae
1,2025-11-30,sarimax_5y,395.6639624862777,0.04638816059137662,inverse_prior_mae
1,2025-11-30,sarimax_8y,481.4949032836759,0.03811903990456801,inverse_prior_mae
1,2025-11-30,xgboost_return_10y,374.88272051597943,0.048959641049195285,inverse_prior_mae
1,2025-11-30,xgboost_return_5y,386.19645667741753,0.04752535429747182,inverse_prior_mae
1,2025-11-30,xgboost_return_8y,434.6491875172049,0.042227442174498385,inverse_prior_mae
1,2025-12-31,arima_10y,416.1471349268542,0.047655352330578146,inverse_prior_mae
1,2025-12-31,arima_5y,410.985715338954,0.04825383850613412,inverse_prior_mae
1,2025-12-31,arima_8y,420.6843796795345,0.04714137080966068,inverse_prior_mae
1,2025-12-31,elasticnet_10y,424.69420886871904,0.046696276808520835,inverse_prior_mae
1,2025-12-31,elasticnet_5y,426.3605143936855,0.04651377805121863,inverse_prior_mae
1,2025-12-31,elasticnet_8y,370.83139637756045,0.053478854622250334,inverse_prior_mae
1,2025-12-31,lightgbm_10y,578.0432234306026,0.034308227365309224,inverse_prior_mae
1,2025-12-31,lightgbm_5y,557.1639434402094,0.03559390116662973,inverse_prior_mae
1,2025-12-31,lightgbm_8y,589.5896153728531,0.033636342668448546,inverse_prior_mae
1,2025-12-31,lightgbm_return_10y,399.747812917231,0.04961037357917085,inverse_prior_mae
